time,open,high,low,close,bid,ask
2021-06-01 00:00:00,0.77308,0.77319,0.77276,0.77308,0.77308,0.77381
2021-06-01 00:15:00,0.77308,0.77357,0.77307,0.77308,0.77308,0.77347
2021-06-01 00:30:00,0.77309,0.77333,0.77288,0.77332,0.77309,0.77337
2021-06-01 00:45:00,0.77332,0.77344,0.77327,0.7734,0.77332,0.7734
2021-06-01 01:00:00,0.77342,0.77395,0.77341,0.7739,0.77342,0.77359
2021-06-01 01:15:00,0.7739,0.7739,0.77371,0.77386,0.7739,0.77394
2021-06-01 01:30:00,0.77386,0.7742,0.77386,0.7741,0.77386,0.7739
2021-06-01 01:45:00,0.7741,0.77436,0.77407,0.77435,0.7741,0.77412
2021-06-01 02:00:00,0.77434,0.77438,0.77414,0.77437,0.77434,0.77436
2021-06-01 02:15:00,0.77437,0.77449,0.77426,0.77447,0.77437,0.7744
2021-06-01 02:30:00,0.77446,0.77462,0.77438,0.77459,0.77446,0.77448
2021-06-01 02:45:00,0.77459,0.77459,0.77432,0.77433,0.77459,0.7746
2021-06-01 03:00:00,0.77433,0.77447,0.77387,0.77397,0.77433,0.77434
2021-06-01 03:15:00,0.77397,0.77416,0.77384,0.77397,0.77397,0.77399
2021-06-01 03:30:00,0.77397,0.77431,0.77397,0.7742,0.77397,0.77399
2021-06-01 03:45:00,0.7742,0.77481,0.7741,0.77478,0.7742,0.7742
2021-06-01 04:00:00,0.77478,0.77553,0.77472,0.77539,0.77478,0.7748
2021-06-01 04:15:00,0.77539,0.77606,0.77537,0.77577,0.77539,0.77541
2021-06-01 04:30:00,0.77577,0.77644,0.77571,0.77628,0.77577,0.77579
2021-06-01 04:45:00,0.77629,0.7767,0.77624,0.77635,0.77629,0.77631
2021-06-01 05:00:00,0.77635,0.77683,0.77632,0.77666,0.77635,0.77637
2021-06-01 05:15:00,0.77666,0.77671,0.77631,0.77647,0.77666,0.77669
2021-06-01 05:30:00,0.77647,0.77648,0.77612,0.77616,0.77647,0.77647
2021-06-01 05:45:00,0.77616,0.7766,0.77616,0.77628,0.77616,0.77616
2021-06-01 06:00:00,0.77628,0.7764,0.77614,0.77629,0.77628,0.77629
2021-06-01 06:15:00,0.77632,0.7765,0.77625,0.77645,0.77632,0.77633
2021-06-01 06:30:00,0.77645,0.77661,0.77642,0.77654,0.77645,0.77645
2021-06-01 06:45:00,0.77654,0.77654,0.77614,0.77636,0.77654,0.77655
2021-06-01 07:00:00,0.77636,0.77638,0.77608,0.77613,0.77636,0.77637
2021-06-01 07:15:00,0.77613,0.77634,0.776,0.77603,0.77613,0.77614
2021-06-01 07:30:00,0.77603,0.77603,0.77381,0.77462,0.77603,0.77605
2021-06-01 07:45:00,0.77462,0.77466,0.77407,0.7745,0.77462,0.77464
2021-06-01 08:00:00,0.7745,0.77468,0.77437,0.77464,0.7745,0.77451
2021-06-01 08:15:00,0.77465,0.77478,0.77411,0.77442,0.77465,0.77465
2021-06-01 08:30:00,0.7744,0.77472,0.77398,0.77409,0.7744,0.7744
2021-06-01 08:45:00,0.77409,0.77451,0.77409,0.7743,0.77409,0.77411
2021-06-01 09:00:00,0.77429,0.77441,0.77338,0.77361,0.77429,0.77431
2021-06-01 09:15:00,0.77361,0.7741,0.7736,0.77409,0.77361,0.77361
2021-06-01 09:30:00,0.77409,0.77445,0.77391,0.77437,0.77409,0.7741
2021-06-01 09:45:00,0.77437,0.77459,0.77418,0.77438,0.77437,0.77438
2021-06-01 10:00:00,0.77439,0.77482,0.77404,0.77475,0.77439,0.77439
2021-06-01 10:15:00,0.77475,0.77587,0.77471,0.7758,0.77475,0.77475
