Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL
1,2021-01-04 00:00:00+00:00,2021-01-10 23:00:00+00:00,1,1,0,0.0011199999999999878
2,2021-01-11 00:00:00+00:00,2021-01-17 23:00:00+00:00,2,1,1,0.007610000000000072
3,2021-01-18 00:00:00+00:00,2021-01-24 23:00:00+00:00,3,2,1,0.004819999999999982
4,2021-01-25 00:00:00+00:00,2021-01-31 23:00:00+00:00,3,2,1,0.0037799999999998286
5,2021-02-01 00:00:00+00:00,2021-02-07 23:00:00+00:00,2,1,1,0.010510000000000196
6,2021-02-08 00:00:00+00:00,2021-02-14 23:00:00+00:00,2,2,0,0.01238999999999986
7,2021-02-15 00:00:00+00:00,2021-02-21 23:00:00+00:00,3,1,2,-0.003580000000000201
8,2021-02-22 00:00:00+00:00,2021-02-28 23:00:00+00:00,4,2,2,-0.007849999999999996
9,2021-03-01 00:00:00+00:00,2021-03-07 23:00:00+00:00,2,1,1,0.0031300000000000355
10,2021-03-08 00:00:00+00:00,2021-03-14 23:00:00+00:00,3,2,1,0.021649999999999885
11,2021-03-15 00:00:00+00:00,2021-03-21 23:00:00+00:00,4,0,4,-0.009550000000000253
12,2021-03-22 00:00:00+00:00,2021-03-28 23:00:00+00:00,3,1,2,0.009159999999999995
13,2021-03-29 00:00:00+00:00,2021-04-04 23:00:00+00:00,2,2,0,0.008900000000000088
14,2021-04-05 00:00:00+00:00,2021-04-11 23:00:00+00:00,1,0,1,-0.0012200000000000197
15,2021-04-12 00:00:00+00:00,2021-04-18 23:00:00+00:00,3,3,0,0.013239999999999842
16,2021-04-19 00:00:00+00:00,2021-04-25 23:00:00+00:00,5,1,4,-0.008020000000000055
17,2021-04-26 00:00:00+00:00,2021-05-02 23:00:00+00:00,3,1,2,-0.0012299999999999256
18,2021-05-03 00:00:00+00:00,2021-05-09 23:00:00+00:00,3,2,1,0.004700000000000287
19,2021-05-10 00:00:00+00:00,2021-05-16 23:00:00+00:00,2,2,0,0.015339999999999854
20,2021-05-17 00:00:00+00:00,2021-05-23 23:00:00+00:00,3,3,0,0.011089999999999739
21,2021-05-24 00:00:00+00:00,2021-05-30 23:00:00+00:00,2,1,1,0.0012300000000000089
22,2021-05-31 00:00:00+00:00,2021-06-06 23:00:00+00:00,3,2,1,0.010749999999999954
23,2021-06-07 00:00:00+00:00,2021-06-13 23:00:00+00:00,1,0,1,-0.0018400000000000916
24,2021-06-14 00:00:00+00:00,2021-06-20 23:00:00+00:00,3,2,1,0.020920000000000202
25,2021-06-21 00:00:00+00:00,2021-06-27 23:00:00+00:00,2,1,1,0.0012499999999999178
