Trade Type,Trade Open Time,Trade Open Price,Trade Close Time,Trade Close Price,Trade P/L
short,2017-01-02 16:45:00+00:00,1.34333,2017-01-02 19:45:00+00:00,1.34226,0.0008699999999999044
buy,2017-01-03 00:00:00+00:00,1.34506,2017-01-03 04:00:00+00:00,1.34268,-0.002579999999999827
buy,2017-01-03 07:30:00+00:00,1.34113,2017-01-03 08:30:00+00:00,1.34062,-0.0007100000000000105
buy,2017-01-03 09:00:00+00:00,1.34054,2017-01-03 13:00:00+00:00,1.34319,0.002450000000000041
buy,2017-01-03 13:15:00+00:00,1.34347,2017-01-03 16:30:00+00:00,1.345,0.0013300000000000312
buy,2017-01-03 18:45:00+00:00,1.34223,2017-01-04 01:00:00+00:00,1.34246,2.9999999999952374e-05
buy,2017-01-04 02:15:00+00:00,1.34275,2017-01-04 06:30:00+00:00,1.34496,0.002009999999999823
buy,2017-01-04 13:30:00+00:00,1.33512,2017-01-04 14:30:00+00:00,1.3351,-0.00022000000000013111
buy,2017-01-04 20:45:00+00:00,1.33083,2017-01-04 23:00:00+00:00,1.33078,-0.00024999999999988356
buy,2017-01-05 03:30:00+00:00,1.32902,2017-01-05 05:15:00+00:00,1.32791,-0.0013100000000001665
buy,2017-01-05 09:15:00+00:00,1.32697,2017-01-05 12:15:00+00:00,1.32918,0.002010000000000045
buy,2017-01-05 12:45:00+00:00,1.33015,2017-01-05 14:30:00+00:00,1.32981,-0.0005400000000000071
buy,2017-01-05 19:00:00+00:00,1.32175,2017-01-05 23:30:00+00:00,1.32347,0.0015199999999999433
buy,2017-01-06 02:00:00+00:00,1.32309,2017-01-06 08:15:00+00:00,1.32574,0.0024499999999998186
buy,2017-01-06 08:45:00+00:00,1.3264,2017-01-06 10:30:00+00:00,1.32582,-0.0007800000000000246
short,2017-01-06 15:00:00+00:00,1.32592,2017-01-06 15:45:00+00:00,1.31916,0.0065599999999998776
buy,2017-01-06 18:15:00+00:00,1.32179,2017-01-06 22:00:00+00:00,1.32378,0.0017899999999999357
buy,2017-01-09 00:15:00+00:00,1.32544,2017-01-09 02:00:00+00:00,1.32394,-0.0017000000000000574
buy,2017-01-09 04:45:00+00:00,1.32372,2017-01-09 08:30:00+00:00,1.32569,0.0017700000000000268
buy,2017-01-09 09:30:00+00:00,1.32559,2017-01-09 10:00:00+00:00,1.32586,6.999999999999194e-05
buy,2017-01-09 12:15:00+00:00,1.32573,2017-01-09 15:30:00+00:00,1.32509,-0.0008399999999999744
buy,2017-01-09 20:15:00+00:00,1.32105,2017-01-09 23:30:00+00:00,1.32263,0.0013799999999999143
buy,2017-01-10 02:45:00+00:00,1.32196,2017-01-10 04:30:00+00:00,1.32256,0.00039999999999993513
buy,2017-01-10 07:00:00+00:00,1.3216,2017-01-10 10:00:00+00:00,1.32219,0.0003899999999998696
buy,2017-01-10 10:30:00+00:00,1.32236,2017-01-10 12:30:00+00:00,1.32243,-0.0001299999999999843
buy,2017-01-10 13:30:00+00:00,1.32341,2017-01-10 15:15:00+00:00,1.32393,0.00032000000000007717
buy,2017-01-10 18:30:00+00:00,1.32074,2017-01-10 22:30:00+00:00,1.32231,0.0013700000000000725
buy,2017-01-11 01:30:00+00:00,1.32384,2017-01-11 05:15:00+00:00,1.32468,0.0006400000000001752
buy,2017-01-11 11:00:00+00:00,1.32261,2017-01-11 13:00:00+00:00,1.32279,-2.000000000015184e-05
buy,2017-01-11 14:00:00+00:00,1.32345,2017-01-11 16:00:00+00:00,1.32334,-0.0003100000000000533
buy,2017-01-11 16:30:00+00:00,1.32519,2017-01-11 18:15:00+00:00,1.3255,0.00010999999999981164
buy,2017-01-11 21:30:00+00:00,1.31813,2017-01-12 04:00:00+00:00,1.31609,-0.0022400000000000406
short,2017-01-12 04:15:00+00:00,1.31531,2017-01-12 10:15:00+00:00,1.30985,0.005260000000000022
buy,2017-01-12 12:15:00+00:00,1.30672,2017-01-12 13:30:00+00:00,1.30426,-0.0026600000000001275
short,2017-01-12 19:00:00+00:00,1.31297,2017-01-12 22:00:00+00:00,1.31271,5.9999999999928166e-05
short,2017-01-13 02:45:00+00:00,1.3149,2017-01-13 04:30:00+00:00,1.31476,-5.99999999999698e-05
short,2017-01-13 08:00:00+00:00,1.31531,2017-01-13 10:30:00+00:00,1.3146,0.0005099999999999896
short,2017-01-13 13:00:00+00:00,1.31433,2017-01-13 15:30:00+00:00,1.31285,0.001279999999999927
short,2017-01-13 15:45:00+00:00,1.31305,2017-01-13 16:00:00+00:00,1.31369,-0.0008399999999999727
short,2017-01-13 17:30:00+00:00,1.31404,2017-01-13 20:45:00+00:00,1.31372,0.0001200000000000992
short,2017-01-13 23:45:00+00:00,1.31255,2017-01-16 03:30:00+00:00,1.31335,-0.0009999999999999107
short,2017-01-16 08:00:00+00:00,1.31359,2017-01-16 10:00:00+00:00,1.31344,-4.999999999990429e-05
short,2017-01-16 12:00:00+00:00,1.31436,2017-01-16 13:00:00+00:00,1.3147,-0.0005400000000000058
short,2017-01-16 13:30:00+00:00,1.31379,2017-01-16 15:30:00+00:00,1.31446,-0.0008699999999999472
short,2017-01-16 20:00:00+00:00,1.31552,2017-01-16 21:30:00+00:00,1.31677,-0.0014499999999999739
short,2017-01-17 01:00:00+00:00,1.31841,2017-01-17 02:45:00+00:00,1.31804,0.00016999999999998093
short,2017-01-17 04:45:00+00:00,1.31737,2017-01-17 07:15:00+00:00,1.31305,0.004119999999999881
buy,2017-01-17 09:15:00+00:00,1.31065,2017-01-17 09:45:00+00:00,1.30974,-0.0011100000000001872
buy,2017-01-17 13:45:00+00:00,1.30416,2017-01-17 16:00:00+00:00,1.30509,0.0007300000000000986
buy,2017-01-17 17:30:00+00:00,1.30647,2017-01-17 21:00:00+00:00,1.30493,-0.0017400000000000956
buy,2017-01-18 01:15:00+00:00,1.305,2017-01-18 05:30:00+00:00,1.3064,0.001200000000000069
buy,2017-01-18 07:00:00+00:00,1.30664,2017-01-18 08:30:00+00:00,1.30717,0.00032999999999992063
buy,2017-01-18 09:00:00+00:00,1.30747,2017-01-18 10:00:00+00:00,1.30711,-0.0005599999999999147
buy,2017-01-18 11:30:00+00:00,1.30698,2017-01-18 14:15:00+00:00,1.3111,0.003919999999999903
short,2017-01-18 16:00:00+00:00,1.31116,2017-01-18 17:15:00+00:00,1.30618,0.004780000000000208
buy,2017-01-18 17:45:00+00:00,1.30775,2017-01-18 18:30:00+00:00,1.3136,0.005650000000000134
short,2017-01-19 01:00:00+00:00,1.32656,2017-01-19 02:15:00+00:00,1.32594,0.00042000000000006615
short,2017-01-19 03:00:00+00:00,1.32635,2017-01-19 03:45:00+00:00,1.32614,9.99999999982265e-06
short,2017-01-19 07:30:00+00:00,1.32605,2017-01-19 09:00:00+00:00,1.32606,-0.0002100000000000643
short,2017-01-19 11:00:00+00:00,1.3267,2017-01-19 11:30:00+00:00,1.32686,-0.00035999999999993676
short,2017-01-19 14:15:00+00:00,1.32817,2017-01-19 15:30:00+00:00,1.32806,-8.999999999994429e-05
short,2017-01-19 21:15:00+00:00,1.33321,2017-01-20 00:30:00+00:00,1.33205,0.0009600000000000511
short,2017-01-20 03:00:00+00:00,1.33256,2017-01-20 06:15:00+00:00,1.32985,0.0025099999999999914
short,2017-01-20 08:30:00+00:00,1.32979,2017-01-20 10:15:00+00:00,1.33043,-0.0008399999999999727
short,2017-01-20 14:00:00+00:00,1.33619,2017-01-20 15:30:00+00:00,1.33478,0.0012099999999999125
short,2017-01-20 16:15:00+00:00,1.33542,2017-01-20 16:45:00+00:00,1.33752,-0.0022999999999999896
buy,2017-01-20 23:00:00+00:00,1.33273,2017-01-23 01:15:00+00:00,1.33156,-0.0013699999999998921
buy,2017-01-23 05:45:00+00:00,1.32871,2017-01-23 07:45:00+00:00,1.32897,5.9999999999928166e-05
buy,2017-01-23 10:15:00+00:00,1.32779,2017-01-23 12:00:00+00:00,1.3288,0.0008099999999999566
buy,2017-01-23 13:00:00+00:00,1.32847,2017-01-23 16:45:00+00:00,1.33294,0.004269999999999975
short,2017-01-23 17:00:00+00:00,1.33276,2017-01-23 19:00:00+00:00,1.32863,0.003929999999999968
buy,2017-01-23 19:15:00+00:00,1.32892,2017-01-23 19:45:00+00:00,1.33063,0.0015099999999998795
buy,2017-01-24 01:45:00+00:00,1.32273,2017-01-24 03:45:00+00:00,1.32294,1.0000000000044695e-05
