time,open,high,low,close,bid,ask,signal,action,position,P/L,Total profit,Executed price,Take Profit,Stop Loss
2021-07-01 14:45:00+00:00,0.7499,0.75024,0.7496,0.75023,0.7502,0.7505,0,hold,0.0,0,0,,,
2021-07-01 15:00:00+00:00,0.75023,0.75069,0.74998,0.75045,0.75032,0.75062,1,buy,1.0,0,0,0.75062,0.75562,0.74812
2021-07-01 15:15:00+00:00,0.75047,0.75065,0.75013,0.75024,0.74953,0.74983,0,hold,1.0,-0.0010899999999999244,0,,,
2021-07-01 15:30:00+00:00,0.75024,0.75045,0.74975,0.75032,0.75001,0.75031,0,hold,1.0,-0.0006099999999999994,0,,,
2021-07-01 15:45:00+00:00,0.75032,0.75069,0.75026,0.75042,0.74947,0.74977,0,hold,1.0,-0.0011499999999999844,0,,,
2021-07-01 16:00:00+00:00,0.75042,0.75079,0.74967,0.74967,0.74997,0.75027,0,hold,1.0,-0.0006499999999999284,0,,,
2021-07-01 16:15:00+00:00,0.74966,0.75036,0.74955,0.75014,0.74852,0.74882,0,hold,1.0,-0.0020999999999999908,0,,,
2021-07-01 16:30:00+00:00,0.75013,0.75026,0.74942,0.74962,0.74895,0.74925,0,hold,1.0,-0.0016699999999999493,0,,,
2021-07-01 16:45:00+00:00,0.74961,0.75024,0.74961,0.75007,0.74832,0.74862,0,hold,1.0,-0.0022999999999999687,0,,,
2021-07-01 17:00:00+00:00,0.75011,0.75039,0.74862,0.74865,0.74779,0.74809,0,close long,0.0,-0.0030299999999999993,-0.0030299999999999993,0.74779,,
2021-07-01 17:15:00+00:00,0.74865,0.74927,0.74837,0.74908,0.74668,0.74698,0,hold,0.0,0,-0.0030299999999999993,,,
2021-07-01 17:30:00+00:00,0.74908,0.74908,0.74802,0.74843,0.74661,0.74691,0,hold,0.0,0,-0.0030299999999999993,,,
2021-07-01 17:45:00+00:00,0.74843,0.74862,0.74742,0.74794,0.74663,0.74693,0,hold,0.0,0,-0.0030299999999999993,,,
2021-07-01 18:00:00+00:00,0.74794,0.74813,0.74667,0.74681,0.74701,0.74731,-1,short,-1.0,0,-0.0030299999999999993,0.74701,0.74201,0.7495099999999999
2021-07-01 18:15:00+00:00,0.7468,0.74709,0.74622,0.74676,0.74725,0.74755,-1,hold,-1.0,-0.000540000000000096,-0.0030299999999999993,,,
2021-07-01 18:30:00+00:00,0.74676,0.74705,0.74651,0.74675,0.74713,0.74743,0,hold,-1.0,-0.00042000000000008697,-0.0030299999999999993,,,
2021-07-01 18:45:00+00:00,0.74675,0.74727,0.74668,0.74715,0.74673,0.74703,0,hold,-1.0,-2.0000000000020002e-05,-0.0030299999999999993,,,
2021-07-01 19:00:00+00:00,0.74713,0.74756,0.74681,0.74739,0.74668,0.74698,0,hold,-1.0,2.999999999997449e-05,-0.0030299999999999993,,,
2021-07-01 19:15:00+00:00,0.74738,0.7476,0.74699,0.74726,0.74694,0.74724,0,hold,-1.0,-0.0002300000000000635,-0.0030299999999999993,,,
2021-07-01 19:30:00+00:00,0.74726,0.74726,0.74681,0.74685,0.74652,0.74682,0,hold,-1.0,0.00018999999999991246,-0.0030299999999999993,,,
2021-07-01 19:45:00+00:00,0.74687,0.74709,0.74672,0.74683,0.7463,0.7466,0,hold,-1.0,0.00040999999999991044,-0.0030299999999999993,,,
2021-07-01 20:00:00+00:00,0.74683,0.74737,0.74676,0.74707,0.74617,0.74647,0,hold,-1.0,0.0005399999999999849,-0.0030299999999999993,,,
2021-07-01 20:15:00+00:00,0.74707,0.74719,0.74664,0.74665,0.74613,0.74643,0,hold,-1.0,0.0005799999999999139,-0.0030299999999999993,,,
2021-07-01 20:30:00+00:00,0.74665,0.74677,0.74641,0.74643,0.74624,0.74654,0,hold,-1.0,0.00046999999999997044,-0.0030299999999999993,,,
2021-07-01 20:45:00+00:00,0.74644,0.74665,0.74627,0.74631,0.74629,0.74659,0,hold,-1.0,0.00041999999999997595,-0.0030299999999999993,,,
2021-07-01 21:00:00+00:00,0.74631,0.74669,0.74627,0.74627,0.7459,0.7462,0,hold,-1.0,0.0008099999999999774,-0.0030299999999999993,,,
2021-07-01 21:15:00+00:00,0.74627,0.74639,0.74614,0.74638,0.74623,0.74653,0,hold,-1.0,0.00047999999999992493,-0.0030299999999999993,,,
2021-07-01 21:30:00+00:00,0.74637,0.7465,0.74631,0.74645,0.74631,0.74661,0,hold,-1.0,0.00039999999999995595,-0.0030299999999999993,,,
2021-07-01 21:45:00+00:00,0.74644,0.74655,0.74604,0.74605,0.7462,0.7465,0,hold,-1.0,0.0005099999999998994,-0.0030299999999999993,,,
2021-07-01 22:00:00+00:00,0.74604,0.7464,0.74604,0.74639,0.74648,0.74678,0,hold,-1.0,0.00022999999999995246,-0.0030299999999999993,,,
2021-07-01 22:15:00+00:00,0.74637,0.74666,0.74636,0.74645,0.7463,0.7466,0,hold,-1.0,0.00040999999999991044,-0.0030299999999999993,,,
2021-07-01 22:30:00+00:00,0.74648,0.74657,0.7463,0.74637,0.74649,0.74679,0,hold,-1.0,0.00021999999999999797,-0.0030299999999999993,,,
2021-07-01 22:45:00+00:00,0.74636,0.74671,0.74626,0.74667,0.7469,0.7472,0,hold,-1.0,-0.00019000000000002348,-0.0030299999999999993,,,
2021-07-01 23:00:00+00:00,0.74667,0.74667,0.74638,0.74643,0.74696,0.74726,0,hold,-1.0,-0.0002500000000000835,-0.0030299999999999993,,,
2021-07-01 23:15:00+00:00,0.74643,0.74675,0.74641,0.74662,0.74703,0.74733,0,hold,-1.0,-0.000320000000000098,-0.0030299999999999993,,,
2021-07-01 23:30:00+00:00,0.74662,0.74713,0.7466,0.74702,0.74696,0.74726,0,hold,-1.0,-0.0002500000000000835,-0.0030299999999999993,,,
2021-07-01 23:45:00+00:00,0.74702,0.74722,0.74701,0.74707,0.74664,0.74694,0,hold,-1.0,6.999999999990347e-05,-0.0030299999999999993,,,
2021-07-02 00:00:00+00:00,0.747,0.747,0.74655,0.74664,0.74679,0.74709,0,hold,-1.0,-8.000000000008001e-05,-0.0030299999999999993,,,
2021-07-02 00:15:00+00:00,0.74664,0.74664,0.7466,0.7466,0.74654,0.74684,0,hold,-1.0,0.00017000000000000348,-0.0030299999999999993,,,
2021-07-02 00:30:00+00:00,0.7466,0.7468,0.74648,0.7468,0.74636,0.74666,0,hold,-1.0,0.00034999999999996145,-0.0030299999999999993,,,
2021-07-02 00:45:00+00:00,0.7468,0.74694,0.74658,0.74684,0.74664,0.74694,0,hold,-1.0,6.999999999990347e-05,-0.0030299999999999993,,,
2021-07-02 01:00:00+00:00,0.74684,0.74699,0.74666,0.74666,0.74668,0.74698,0,hold,-1.0,2.999999999997449e-05,-0.0030299999999999993,,,
2021-07-02 01:15:00+00:00,0.74665,0.74671,0.74644,0.7465,0.74643,0.74673,0,hold,-1.0,0.00027999999999994696,-0.0030299999999999993,,,
2021-07-02 01:30:00+00:00,0.7465,0.74695,0.74642,0.74677,0.74651,0.74681,0,hold,-1.0,0.00019999999999997797,-0.0030299999999999993,,,
2021-07-02 01:45:00+00:00,0.74674,0.74692,0.74668,0.74682,0.74673,0.74703,0,hold,-1.0,-2.0000000000020002e-05,-0.0030299999999999993,,,
2021-07-02 02:00:00+00:00,0.74682,0.74683,0.74655,0.74656,0.74642,0.74672,0,hold,-1.0,0.00028999999999990145,-0.0030299999999999993,,,
2021-07-02 02:15:00+00:00,0.74656,0.74673,0.74631,0.74666,0.74641,0.74671,0,hold,-1.0,0.00029999999999996696,-0.0030299999999999993,,,
2021-07-02 02:30:00+00:00,0.74666,0.74687,0.74631,0.74685,0.74628,0.74658,0,hold,-1.0,0.00042999999999993044,-0.0030299999999999993,,,
2021-07-02 02:45:00+00:00,0.74685,0.74685,0.74644,0.74654,0.74668,0.74698,0,hold,-1.0,2.999999999997449e-05,-0.0030299999999999993,,,
2021-07-02 03:00:00+00:00,0.74654,0.7469,0.74652,0.74654,0.74618,0.74648,0,hold,-1.0,0.0005299999999999194,-0.0030299999999999993,,,
2021-07-02 03:15:00+00:00,0.74654,0.7466,0.74632,0.7464,0.74656,0.74686,0,hold,-1.0,0.00014999999999998348,-0.0030299999999999993,,,
2021-07-02 03:30:00+00:00,0.7464,0.74691,0.7464,0.74683,0.74646,0.74676,0,hold,-1.0,0.00024999999999997247,-0.0030299999999999993,,,
