time,open,high,low,close,bid,ask
2017-01-02 00:00:00,1.34205,1.34308,1.3419400000000001,1.34277,1.34287,1.34352
2017-01-02 01:00:00,1.34301,1.3444099999999999,1.3421699999999999,1.3427,1.34277,1.34477
2017-01-02 02:00:00,1.34257,1.34338,1.34192,1.34281,1.3427,1.34433
2017-01-02 03:00:00,1.3427799999999999,1.34284,1.34141,1.34244,1.34281,1.34481
2017-01-02 04:00:00,1.34209,1.34254,1.34043,1.34149,1.34264,1.34452
2017-01-02 05:00:00,1.34149,1.34263,1.34056,1.34211,1.34149,1.3426
2017-01-02 06:00:00,1.34211,1.34317,1.3403,1.3424,1.34211,1.3440400000000001
2017-01-02 07:00:00,1.34238,1.34266,1.34096,1.34167,1.3424,1.34363
2017-01-02 08:00:00,1.34148,1.34345,1.34054,1.34344,1.34167,1.3431199999999999
2017-01-02 09:00:00,1.34352,1.3444099999999999,1.3430900000000001,1.34428,1.34344,1.34405
2017-01-02 10:00:00,1.34427,1.34451,1.34021,1.34064,1.34428,1.34479
2017-01-02 11:00:00,1.3408,1.34222,1.33661,1.3406,1.34064,1.3415
2017-01-02 12:00:00,1.3406,1.34196,1.33927,1.34185,1.3406,1.34106
2017-01-02 13:00:00,1.34185,1.34395,1.34182,1.34265,1.34185,1.34211
2017-01-02 14:00:00,1.34265,1.34345,1.342,1.34313,1.34265,1.34351
2017-01-02 15:00:00,1.34301,1.34522,1.34209,1.34382,1.34313,1.34341
2017-01-02 16:00:00,1.34385,1.34398,1.34096,1.34171,1.34382,1.34453
2017-01-02 17:00:00,1.34168,1.34313,1.33999,1.34216,1.34171,1.34214
2017-01-02 18:00:00,1.3422,1.3431600000000001,1.3413599999999999,1.34276,1.34216,1.34287
2017-01-02 19:00:00,1.34276,1.34335,1.3388200000000001,1.34298,1.34276,1.3431600000000001
2017-01-02 20:00:00,1.34299,1.34403,1.34045,1.3433,1.34298,1.34371
2017-01-02 21:00:00,1.3431,1.3434,1.34213,1.34325,1.3433,1.34361
2017-01-02 22:00:00,1.34321,1.34355,1.3407499999999999,1.3432,1.34325,1.34386
2017-01-02 23:00:00,1.34318,1.3437700000000001,1.3416299999999999,1.34331,1.3432,1.3439
2017-01-03 00:00:00,1.34306,1.34491,1.3409200000000001,1.34437,1.34306,1.34506
2017-01-03 01:00:00,1.34436,1.34498,1.34394,1.34399,1.34437,1.3452
2017-01-03 02:00:00,1.34402,1.3441100000000001,1.3431,1.34389,1.34399,1.34421
2017-01-03 03:00:00,1.34387,1.34388,1.34265,1.34268,1.34389,1.34413
2017-01-03 04:00:00,1.34269,1.34275,1.34152,1.34154,1.34268,1.34281
2017-01-03 05:00:00,1.34154,1.3416299999999999,1.34086,1.34088,1.34154,1.34171
2017-01-03 06:00:00,1.34088,1.34119,1.34044,1.34052,1.34088,1.34104
2017-01-03 07:00:00,1.34052,1.34138,1.3404099999999999,1.34109,1.34052,1.3407
2017-01-03 08:00:00,1.3411,1.34127,1.3403800000000001,1.3404,1.34109,1.3413
2017-01-03 09:00:00,1.3403800000000001,1.34372,1.3403800000000001,1.34297,1.3404,1.34054
2017-01-03 10:00:00,1.34296,1.3431600000000001,1.3412899999999999,1.3415,1.34297,1.34311
2017-01-03 11:00:00,1.3415300000000001,1.34329,1.34144,1.34303,1.3415,1.34168
2017-01-03 12:00:00,1.34303,1.34327,1.3422,1.3431899999999999,1.34303,1.3431600000000001
2017-01-03 13:00:00,1.3431899999999999,1.345,1.34178,1.34464,1.3431899999999999,1.34333
2017-01-03 14:00:00,1.34463,1.34602,1.3443800000000001,1.34457,1.34464,1.34479
2017-01-03 15:00:00,1.34457,1.34504,1.34381,1.3449,1.34457,1.34473
2017-01-03 16:00:00,1.3449,1.34581,1.34176,1.34245,1.3449,1.34506
2017-01-03 17:00:00,1.34247,1.3447,1.34083,1.34167,1.34245,1.34276
2017-01-03 18:00:00,1.34166,1.3439999999999999,1.33981,1.34399,1.34167,1.34183
2017-01-03 19:00:00,1.34399,1.34399,1.3425500000000001,1.3427,1.34399,1.34412
2017-01-03 20:00:00,1.34271,1.34299,1.34211,1.34272,1.3427,1.3428200000000001
2017-01-03 21:00:00,1.34272,1.3433899999999999,1.34229,1.34276,1.34272,1.3428200000000001
2017-01-03 22:00:00,1.34276,1.34403,1.34272,1.34331,1.34276,1.34288
2017-01-03 23:00:00,1.34332,1.3437000000000001,1.3422100000000001,1.34257,1.34331,1.34344
2017-01-04 00:00:00,1.34249,1.34305,1.34216,1.34246,1.34249,1.34371
2017-01-04 01:00:00,1.34246,1.34261,1.34166,1.34205,1.34246,1.34268
2017-01-04 02:00:00,1.34203,1.34444,1.34202,1.34409,1.34205,1.34227
2017-01-04 03:00:00,1.34409,1.34498,1.34394,1.3444,1.34409,1.34424
2017-01-04 04:00:00,1.3444099999999999,1.34569,1.34413,1.34459,1.3444,1.34461
2017-01-04 05:00:00,1.3446,1.34555,1.34456,1.34534,1.34459,1.34476
2017-01-04 06:00:00,1.34534,1.34547,1.3445,1.34488,1.34534,1.34551
2017-01-04 07:00:00,1.34488,1.3454,1.34448,1.3446,1.34488,1.34505
2017-01-04 08:00:00,1.34459,1.34527,1.34358,1.34437,1.3446,1.34476
2017-01-04 09:00:00,1.34437,1.34445,1.34353,1.3437299999999999,1.34437,1.34454
2017-01-04 10:00:00,1.34375,1.34385,1.3394,1.34084,1.3437299999999999,1.34387
2017-01-04 11:00:00,1.34083,1.3409,1.33567,1.33744,1.34084,1.3409900000000001
2017-01-04 12:00:00,1.33746,1.33816,1.33422,1.33555,1.33744,1.33764
2017-01-04 13:00:00,1.33556,1.33666,1.3343,1.3361399999999999,1.33555,1.33568
2017-01-04 14:00:00,1.3361399999999999,1.33633,1.3296999999999999,1.33196,1.3361399999999999,1.3363
2017-01-04 15:00:00,1.33196,1.33331,1.32998,1.33303,1.33196,1.33209
2017-01-04 16:00:00,1.3330600000000001,1.33476,1.33114,1.33305,1.33303,1.33317
