time,open,high,low,close,bid,ask
2017-01-02 00:00:00,0.72064,0.7216,0.72029,0.72033,0.72158,0.72306
2017-01-02 01:00:00,0.72114,0.72118,0.71801,0.72088,0.72077,0.72225
2017-01-02 02:00:00,0.72088,0.72175,0.71861,0.71975,0.72088,0.72196
2017-01-02 03:00:00,0.71951,0.72101,0.71831,0.72101,0.71975,0.72189
2017-01-02 04:00:00,0.72099,0.72108,0.71978,0.72105,0.72101,0.72199
2017-01-02 05:00:00,0.72108,0.72108,0.72036,0.72061,0.72104,0.72189
2017-01-02 06:00:00,0.72075,0.72092,0.72039,0.72056,0.72072,0.72148
2017-01-02 07:00:00,0.72056,0.72131,0.72056,0.72102,0.72056,0.72134
2017-01-02 08:00:00,0.72103,0.72113,0.71929,0.72066,0.72102,0.72157
2017-01-02 09:00:00,0.72066,0.72099,0.71864,0.71888,0.72067,0.72145
2017-01-02 10:00:00,0.71888,0.71917,0.71718,0.71745,0.71888,0.71912
2017-01-02 11:00:00,0.71743,0.7185,0.71639,0.71685,0.71745,0.71792
2017-01-02 12:00:00,0.71685,0.71839,0.71676,0.71772,0.71685,0.71726
2017-01-02 13:00:00,0.71762,0.71802,0.71711,0.7177,0.71772,0.71813
2017-01-02 14:00:00,0.7177,0.71827,0.71711,0.71755,0.7177,0.71817
2017-01-02 15:00:00,0.71754,0.71842,0.71689,0.71724,0.71755,0.7178
2017-01-02 16:00:00,0.71734,0.71898,0.71711,0.71838,0.71725,0.71772
2017-01-02 17:00:00,0.71838,0.71861,0.71775,0.71844,0.71838,0.71884
2017-01-02 18:00:00,0.71838,0.71856,0.71788,0.71829,0.71844,0.71885
2017-01-02 19:00:00,0.7183,0.71838,0.71793,0.71815,0.71829,0.71882
2017-01-02 20:00:00,0.71816,0.71839,0.71775,0.71791,0.71815,0.71868
2017-01-02 21:00:00,0.71787,0.71861,0.71764,0.71802,0.71791,0.71844
2017-01-02 22:00:00,0.71802,0.71857,0.71755,0.71834,0.71806,0.71877
2017-01-02 23:00:00,0.71835,0.71854,0.71738,0.71738,0.71834,0.71903
2017-01-03 00:00:00,0.71736,0.71975,0.71736,0.71958,0.71736,0.71949
2017-01-03 01:00:00,0.71957,0.72031,0.71919,0.71954,0.71958,0.71968
2017-01-03 02:00:00,0.71952,0.72033,0.71936,0.71941,0.71954,0.71967
2017-01-03 03:00:00,0.71942,0.72164,0.7194,0.72163,0.71941,0.71956
2017-01-03 04:00:00,0.72162,0.72251,0.72151,0.72239,0.72163,0.72175
2017-01-03 05:00:00,0.72239,0.72312,0.7223,0.72294,0.72239,0.72253
2017-01-03 06:00:00,0.72293,0.72335,0.72263,0.72327,0.72294,0.72305
2017-01-03 07:00:00,0.72329,0.72351,0.7229,0.72292,0.72327,0.72338
2017-01-03 08:00:00,0.72292,0.72347,0.72269,0.72347,0.72292,0.72307
2017-01-03 09:00:00,0.72347,0.72347,0.72049,0.72136,0.72347,0.72359
2017-01-03 10:00:00,0.72136,0.72217,0.72093,0.7213,0.72136,0.7215
2017-01-03 11:00:00,0.72132,0.72143,0.72044,0.72046,0.7213,0.72143
2017-01-03 12:00:00,0.72046,0.72121,0.72019,0.72019,0.72046,0.7206
2017-01-03 13:00:00,0.72018,0.72088,0.71972,0.72075,0.72019,0.72032
2017-01-03 14:00:00,0.72076,0.72181,0.72026,0.72174,0.72075,0.72088
2017-01-03 15:00:00,0.72175,0.72206,0.72089,0.72126,0.72174,0.72189
2017-01-03 16:00:00,0.72126,0.72266,0.72055,0.7222,0.72126,0.72138
2017-01-03 17:00:00,0.72218,0.72227,0.71975,0.72196,0.7222,0.72248
2017-01-03 18:00:00,0.72197,0.72407,0.7216,0.72296,0.72196,0.72207
2017-01-03 19:00:00,0.72295,0.72382,0.7229,0.72362,0.72296,0.72307
2017-01-03 20:00:00,0.72362,0.72401,0.72259,0.72262,0.72362,0.72377
2017-01-03 21:00:00,0.72263,0.72273,0.722,0.72201,0.72262,0.72273
2017-01-03 22:00:00,0.722,0.72271,0.72192,0.72223,0.72201,0.72212
2017-01-03 23:00:00,0.72224,0.72248,0.72164,0.72164,0.72223,0.72235
2017-01-04 00:00:00,0.72137,0.7223,0.72133,0.72204,0.72137,0.7222
2017-01-04 01:00:00,0.72202,0.7235,0.72179,0.72287,0.72204,0.72221
2017-01-04 02:00:00,0.72287,0.72338,0.72185,0.72266,0.72287,0.72302
2017-01-04 03:00:00,0.72266,0.72316,0.72209,0.72302,0.72266,0.7228
2017-01-04 04:00:00,0.72304,0.72389,0.72276,0.72388,0.72302,0.72317
2017-01-04 05:00:00,0.72388,0.72412,0.72348,0.72391,0.72388,0.724
2017-01-04 06:00:00,0.72391,0.72406,0.72347,0.72391,0.72391,0.72404
2017-01-04 07:00:00,0.72391,0.7241,0.72333,0.72383,0.72391,0.72405
2017-01-04 08:00:00,0.72381,0.72444,0.72332,0.72369,0.72383,0.72396
2017-01-04 09:00:00,0.72369,0.7244,0.72367,0.72417,0.72369,0.72383
2017-01-04 10:00:00,0.72417,0.72786,0.7241,0.72675,0.72417,0.72428
2017-01-04 11:00:00,0.72674,0.72785,0.7264,0.72651,0.72675,0.72687
2017-01-04 12:00:00,0.72651,0.72696,0.72558,0.72611,0.72651,0.72663
2017-01-04 13:00:00,0.72615,0.72717,0.72536,0.72575,0.72611,0.72624
2017-01-04 14:00:00,0.72576,0.72684,0.72532,0.72606,0.72575,0.72588
2017-01-04 15:00:00,0.72608,0.72711,0.7255,0.72637,0.72606,0.7262
2017-01-04 16:00:00,0.72638,0.72742,0.7262,0.72695,0.72637,0.72649
2017-01-04 17:00:00,0.72692,0.72833,0.72609,0.7282,0.72695,0.72706
2017-01-04 18:00:00,0.7282,0.72823,0.72668,0.72691,0.7282,0.72832
2017-01-04 19:00:00,0.72691,0.72773,0.7269,0.72699,0.72691,0.72703
2017-01-04 20:00:00,0.72698,0.72756,0.72663,0.72712,0.72699,0.72712
2017-01-04 21:00:00,0.72712,0.7284,0.72538,0.72639,0.72712,0.7273
