time,open,high,low,close,bid,ask,signal,action,position,P/L,Total profit,Executed price,Take Profit,Stop Loss
2021-07-05 12:00:00+00:00,1.18703,1.18804,1.18695,1.18762,1.18747,1.18777,0,hold,0.0,0,0,,,
2021-07-05 13:00:00+00:00,1.18762,1.18798,1.1869,1.1877,1.18756,1.18786,0,hold,0.0,0,0,,,
2021-07-05 14:00:00+00:00,1.1877,1.18805,1.18683,1.18724,1.18712,1.18742,0,hold,0.0,0,0,,,
2021-07-05 15:00:00+00:00,1.18725,1.18725,1.18601,1.18634,1.18621,1.18651,0,hold,0.0,0,0,,,
2021-07-05 16:00:00+00:00,1.18633,1.18662,1.18603,1.18652,1.18639,1.18669,0,hold,0.0,0,0,,,
2021-07-05 17:00:00+00:00,1.18652,1.18654,1.18555,1.1862,1.18604,1.18634,0,hold,0.0,0,0,,,
2021-07-05 18:00:00+00:00,1.1862,1.18675,1.18614,1.18662,1.18647,1.18677,0,hold,0.0,0,0,,,
2021-07-05 19:00:00+00:00,1.18661,1.18694,1.18643,1.18678,1.18663,1.18693,0,hold,0.0,0,0,,,
2021-07-05 20:00:00+00:00,1.18678,1.18696,1.18661,1.18676,1.18661,1.18691,0,hold,0.0,0,0,,,
2021-07-05 21:00:00+00:00,1.18674,1.18694,1.18666,1.18689,1.18673,1.18703,0,hold,0.0,0,0,,,
2021-07-05 22:00:00+00:00,1.18689,1.18698,1.18644,1.18645,1.18639,1.18669,0,hold,0.0,0,0,,,
2021-07-05 23:00:00+00:00,1.18646,1.18652,1.18609,1.1863,1.18624,1.18654,0,hold,0.0,0,0,,,
2021-07-06 00:00:00+00:00,1.18624,1.18642,1.18572,1.18618,1.18613,1.18643,0,hold,0.0,0,0,,,
2021-07-06 01:00:00+00:00,1.1862,1.18693,1.18597,1.18644,1.1863,1.1866,0,hold,0.0,0,0,,,
2021-07-06 02:00:00+00:00,1.18642,1.1866,1.18613,1.18626,1.18613,1.18643,0,hold,0.0,0,0,,,
2021-07-06 03:00:00+00:00,1.18625,1.18666,1.18602,1.18606,1.18593,1.18623,0,hold,0.0,0,0,,,
2021-07-06 04:00:00+00:00,1.18606,1.18671,1.18584,1.18656,1.18645,1.18675,0,hold,0.0,0,0,,,
2021-07-06 05:00:00+00:00,1.18656,1.1872,1.18656,1.1872,1.18703,1.18733,0,hold,0.0,0,0,,,
2021-07-06 06:00:00+00:00,1.1872,1.18755,1.18704,1.18737,1.18724,1.18754,0,hold,0.0,0,0,,,
2021-07-06 07:00:00+00:00,1.18737,1.18758,1.187,1.18743,1.1873,1.1876,0,hold,0.0,0,0,,,
2021-07-06 08:00:00+00:00,1.18742,1.18832,1.18739,1.18827,1.18812,1.18842,0,hold,0.0,0,0,,,
2021-07-06 09:00:00+00:00,1.18828,1.1895,1.18804,1.18904,1.1889,1.1892,0,hold,0.0,0,0,,,
2021-07-06 10:00:00+00:00,1.18904,1.18924,1.18704,1.18723,1.18708,1.18738,0,hold,0.0,0,0,,,
2021-07-06 11:00:00+00:00,1.18721,1.1874,1.18426,1.18453,1.18441,1.18471,0,hold,0.0,0,0,,,
