Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL
1,2017-01-04 11:00:00+00:00,2017-01-11 10:00:00+00:00,3,2,1,0.007479999999999865
2,2017-01-11 11:00:00+00:00,2017-01-18 10:00:00+00:00,6,3,2,0.021220000000000135
3,2017-01-18 11:00:00+00:00,2017-01-25 10:00:00+00:00,6,4,2,0.010930000000000425
4,2017-01-25 11:00:00+00:00,2017-02-01 10:00:00+00:00,5,3,2,0.011610000000000016
5,2017-02-01 11:00:00+00:00,2017-02-08 10:00:00+00:00,4,2,2,0.00774999999999984
6,2017-02-08 11:00:00+00:00,2017-02-15 10:00:00+00:00,6,2,4,-0.0008499999999996982
7,2017-02-15 11:00:00+00:00,2017-02-22 10:00:00+00:00,4,3,1,0.013260000000000167
8,2017-02-22 11:00:00+00:00,2017-03-01 10:00:00+00:00,6,5,1,0.010249999999999926
9,2017-03-01 11:00:00+00:00,2017-03-08 10:00:00+00:00,3,1,2,0.009830000000000144
10,2017-03-08 11:00:00+00:00,2017-03-15 10:00:00+00:00,5,3,2,0.013539999999999747
11,2017-03-15 11:00:00+00:00,2017-03-22 10:00:00+00:00,6,4,2,0.012999999999999734
12,2017-03-22 11:00:00+00:00,2017-03-29 10:00:00+00:00,4,2,2,0.0031399999999998096
13,2017-03-29 11:00:00+00:00,2017-04-05 10:00:00+00:00,6,4,2,0.015779999999999975
14,2017-04-05 11:00:00+00:00,2017-04-12 10:00:00+00:00,1,1,0,0.0005099999999999827
15,2017-04-12 11:00:00+00:00,2017-04-19 10:00:00+00:00,0,0,0,0.0
16,2017-04-19 11:00:00+00:00,2017-04-26 10:00:00+00:00,3,2,0,0.005209999999999881
17,2017-04-26 11:00:00+00:00,2017-05-03 10:00:00+00:00,5,3,2,0.005709999999999965
18,2017-05-03 11:00:00+00:00,2017-05-10 10:00:00+00:00,6,5,1,0.014300000000000035
19,2017-05-10 11:00:00+00:00,2017-05-17 10:00:00+00:00,5,2,3,-0.0006400000000001127
20,2017-05-17 11:00:00+00:00,2017-05-24 10:00:00+00:00,5,4,1,0.00732999999999992
21,2017-05-24 11:00:00+00:00,2017-05-31 10:00:00+00:00,6,4,1,0.012119999999999992
22,2017-05-31 11:00:00+00:00,2017-06-07 10:00:00+00:00,5,5,0,0.005069999999999769
