Week,Start Date,End Date,Total Trades,Trades Won,Trades Lost,Realised PnL
1,2021-12-31 00:15:00+00:00,2022-01-07 00:00:00+00:00,5,1,4,-0.002
1,2022-01-07 00:15:00+00:00,2022-01-14 00:00:00+00:00,6,1,5,-0.003
2,2022-01-14 00:15:00+00:00,2022-01-21 00:00:00+00:00,1,1,0,0.002
3,2022-01-21 00:15:00+00:00,2022-01-28 00:00:00+00:00,1,0,1,-0.001
4,2022-01-28 00:15:00+00:00,2022-02-04 00:00:00+00:00,0,0,0,0.0
5,2022-02-04 00:15:00+00:00,2022-02-11 00:00:00+00:00,0,0,0,0.0
6,2022-02-11 00:15:00+00:00,2022-02-18 00:00:00+00:00,3,3,0,0.006
7,2022-02-18 00:15:00+00:00,2022-02-25 00:00:00+00:00,0,0,0,0.0
8,2022-02-25 00:15:00+00:00,2022-03-04 00:00:00+00:00,0,0,0,0.0
9,2022-03-04 00:15:00+00:00,2022-03-11 00:00:00+00:00,4,0,4,-0.004
10,2022-03-11 00:15:00+00:00,2022-03-18 00:00:00+00:00,1,1,0,0.002
11,2022-03-18 00:15:00+00:00,2022-03-25 00:00:00+00:00,0,0,0,0.0
12,2022-03-25 00:15:00+00:00,2022-04-01 00:00:00+00:00,4,0,3,-0.003
13,2022-04-01 00:15:00+00:00,2022-04-08 00:00:00+00:00,2,0,2,-0.002
14,2022-04-08 00:15:00+00:00,2022-04-15 00:00:00+00:00,1,0,1,-0.001
15,2022-04-15 00:15:00+00:00,2022-04-22 00:00:00+00:00,4,2,2,0.002
16,2022-04-22 00:15:00+00:00,2022-04-29 00:00:00+00:00,1,1,0,0.002
17,2022-04-29 00:15:00+00:00,2022-05-06 00:00:00+00:00,2,0,2,-0.002
18,2022-05-06 00:15:00+00:00,2022-05-13 00:00:00+00:00,0,0,0,0.0
19,2022-05-13 00:15:00+00:00,2022-05-20 00:00:00+00:00,3,0,3,-0.003
20,2022-05-20 00:15:00+00:00,2022-05-27 00:00:00+00:00,2,1,1,0.0009999999999999992
21,2022-05-27 00:15:00+00:00,2022-05-30 23:45:00+00:00,0,0,0,0.0
