time,open,high,low,close,bid,ask
2021-07-01 00:00:00,1.38226,1.38324,1.3820000000000001,1.38231,1.38273,1.38303
2021-07-01 00:15:00,1.38233,1.38299,1.38219,1.38263,1.3829500000000001,1.3832499999999999
2021-07-01 00:30:00,1.38263,1.38315,1.38225,1.38311,1.38287,1.38317
2021-07-01 00:45:00,1.38311,1.38312,1.3826100000000001,1.3826399999999999,1.38262,1.38292
2021-07-01 01:00:00,1.3826399999999999,1.38315,1.3826399999999999,1.38297,1.38275,1.38305
2021-07-01 01:15:00,1.3829799999999999,1.3831,1.38297,1.3830200000000001,1.38299,1.3832900000000001
2021-07-01 01:30:00,1.3830200000000001,1.3830200000000001,1.3827099999999999,1.3827099999999999,1.3829099999999999,1.38321
2021-07-01 01:45:00,1.3827099999999999,1.38286,1.3827,1.38286,1.38294,1.38324
2021-07-01 02:00:00,1.38286,1.3833199999999999,1.38286,1.38312,1.3827099999999999,1.38301
2021-07-01 02:15:00,1.38312,1.38323,1.38299,1.38301,1.38251,1.38281
2021-07-01 02:30:00,1.38301,1.38303,1.3827099999999999,1.3830200000000001,1.38198,1.38228
2021-07-01 02:45:00,1.38304,1.38312,1.3828,1.38282,1.38191,1.38221
2021-07-01 03:00:00,1.38285,1.38292,1.38228,1.3826100000000001,1.38122,1.38152
2021-07-01 03:15:00,1.38262,1.38273,1.38199,1.3820999999999999,1.38171,1.38201
2021-07-01 03:30:00,1.3820999999999999,1.38222,1.38197,1.3820000000000001,1.38111,1.38141
2021-07-01 03:45:00,1.3820000000000001,1.38209,1.38118,1.38119,1.38132,1.38162
2021-07-01 04:00:00,1.38122,1.38202,1.38121,1.38183,1.38144,1.38174
2021-07-01 04:15:00,1.38181,1.38183,1.38114,1.38122,1.3814,1.3817
2021-07-01 04:30:00,1.38122,1.38164,1.3811200000000001,1.38145,1.38133,1.38163
2021-07-01 04:45:00,1.38145,1.38156,1.38105,1.38155,1.38122,1.38152
