time,open,high,low,close,bid,ask
2021-07-01 00:00:00,0.74986,0.74999,0.74948,0.74982,0.74994,0.75024
2021-07-01 01:00:00,0.74991,0.75013,0.74984,0.74989,0.74975,0.75005
2021-07-01 02:00:00,0.74992,0.75012,0.7497,0.74974,0.74961,0.74991
2021-07-01 03:00:00,0.74974,0.74975,0.7485,0.74856,0.74843,0.74873
2021-07-01 04:00:00,0.74859,0.74903,0.74852,0.74897,0.74883,0.74913
2021-07-01 05:00:00,0.74897,0.74923,0.7487,0.74914,0.74899,0.74929
2021-07-01 06:00:00,0.74912,0.74922,0.74872,0.74913,0.74903,0.74933
2021-07-01 07:00:00,0.74913,0.7493,0.74882,0.74889,0.74877,0.74907
2021-07-01 08:00:00,0.74889,0.74895,0.74815,0.74827,0.74815,0.74845
2021-07-01 09:00:00,0.74828,0.74868,0.74761,0.74853,0.7484,0.7487
2021-07-01 10:00:00,0.74854,0.75039,0.74825,0.74944,0.74931,0.74961
2021-07-01 11:00:00,0.74944,0.74972,0.74852,0.74867,0.74853,0.74883
2021-07-01 12:00:00,0.74865,0.74932,0.7483,0.74885,0.74871,0.74901
2021-07-01 13:00:00,0.74885,0.74896,0.74782,0.74891,0.74879,0.74909
2021-07-01 14:00:00,0.74892,0.75024,0.74883,0.75023,0.75007,0.75037
2021-07-01 15:00:00,0.75023,0.75069,0.74975,0.75042,0.75032,0.75062
2021-07-01 16:00:00,0.75042,0.75079,0.74942,0.75007,0.74997,0.75027
2021-07-01 17:00:00,0.75011,0.75039,0.74742,0.74794,0.74779,0.74809
2021-07-01 18:00:00,0.74794,0.74813,0.74622,0.74715,0.74701,0.74731
2021-07-01 19:00:00,0.74713,0.7476,0.74672,0.74683,0.74668,0.74698
2021-07-01 20:00:00,0.74683,0.74737,0.74627,0.74631,0.74617,0.74647
2021-07-01 21:00:00,0.74631,0.74669,0.74604,0.74605,0.7459,0.7462
2021-07-01 22:00:00,0.74604,0.74671,0.74604,0.74667,0.74648,0.74678
2021-07-01 23:00:00,0.74667,0.74722,0.74638,0.74707,0.74696,0.74726
2021-07-02 00:00:00,0.747,0.747,0.74648,0.74684,0.74679,0.74709
2021-07-02 01:00:00,0.74684,0.74699,0.74642,0.74682,0.74668,0.74698
2021-07-02 02:00:00,0.74682,0.74687,0.74631,0.74654,0.74642,0.74672
2021-07-02 03:00:00,0.74654,0.74691,0.7463,0.7463,0.74618,0.74648
2021-07-02 04:00:00,0.7463,0.74681,0.74605,0.74622,0.74609,0.74639
2021-07-02 05:00:00,0.74622,0.74647,0.74604,0.7463,0.74618,0.74648
2021-07-02 06:00:00,0.7463,0.74648,0.74623,0.74635,0.74622,0.74652
2021-07-02 07:00:00,0.74635,0.74687,0.74634,0.74668,0.74652,0.74682
2021-07-02 08:00:00,0.74668,0.74708,0.74652,0.74662,0.7465,0.7468
2021-07-02 09:00:00,0.74662,0.74688,0.74593,0.74619,0.74607,0.74637
2021-07-02 10:00:00,0.7462,0.74623,0.74504,0.74528,0.74513,0.74543
2021-07-02 11:00:00,0.74529,0.7464,0.74509,0.74528,0.74516,0.74546
2021-07-02 12:00:00,0.74528,0.74564,0.7449,0.74499,0.74486,0.74516
2021-07-02 13:00:00,0.74499,0.74662,0.74491,0.74632,0.74616,0.74646
2021-07-02 14:00:00,0.74632,0.74678,0.74619,0.74641,0.74625,0.74655
2021-07-02 15:00:00,0.74642,0.74917,0.74446,0.74892,0.7488,0.7491
2021-07-02 16:00:00,0.74892,0.74962,0.74798,0.74914,0.74905,0.74935
2021-07-02 17:00:00,0.74913,0.74979,0.74824,0.74915,0.74901,0.74931
2021-07-02 18:00:00,0.74918,0.75009,0.74881,0.74976,0.74961,0.74991
2021-07-02 19:00:00,0.74975,0.75012,0.74931,0.75006,0.74992,0.75022
2021-07-02 20:00:00,0.75005,0.75265,0.74976,0.75255,0.75242,0.75272
2021-07-02 21:00:00,0.75255,0.75331,0.75255,0.75299,0.75283,0.75313
2021-07-02 22:00:00,0.75298,0.75299,0.75261,0.75284,0.75269,0.75299
