time,open,high,low,close,bid,ask
2021-07-01 00:00:00,1.18581,1.18592,1.18557,1.18576,1.1856200000000001,1.18592
2021-07-01 01:00:00,1.18576,1.18588,1.18546,1.18578,1.18563,1.18593
2021-07-01 02:00:00,1.18578,1.18603,1.18554,1.18561,1.18546,1.18576
2021-07-01 03:00:00,1.18561,1.18566,1.18466,1.18486,1.18474,1.18504
2021-07-01 04:00:00,1.18487,1.18544,1.18475,1.1852,1.18506,1.18536
2021-07-01 05:00:00,1.1852,1.1852,1.18488,1.18502,1.18488,1.18518
2021-07-01 06:00:00,1.1850100000000001,1.18518,1.1847,1.18506,1.18491,1.18521
2021-07-01 07:00:00,1.18506,1.1851099999999999,1.18463,1.18492,1.1847699999999999,1.18507
2021-07-01 08:00:00,1.18492,1.18493,1.1839,1.18435,1.18422,1.18452
2021-07-01 09:00:00,1.18435,1.18561,1.18375,1.18548,1.18532,1.1856200000000001
2021-07-01 10:00:00,1.18547,1.18602,1.18458,1.1848,1.18466,1.18496
2021-07-01 11:00:00,1.18481,1.18502,1.18385,1.18447,1.18434,1.18464
2021-07-01 12:00:00,1.18448,1.18567,1.18404,1.18544,1.1852800000000001,1.18558
2021-07-01 13:00:00,1.18544,1.18669,1.18492,1.18669,1.18652,1.18682
2021-07-01 14:00:00,1.18669,1.18784,1.18644,1.18769,1.18753,1.18783
2021-07-01 15:00:00,1.18769,1.1884299999999999,1.18717,1.18783,1.18771,1.18801
2021-07-01 16:00:00,1.18785,1.1882,1.18648,1.18776,1.1877,1.188
2021-07-01 17:00:00,1.18784,1.18802,1.18574,1.18683,1.18665,1.18695
2021-07-01 18:00:00,1.18681,1.18682,1.18484,1.18558,1.18544,1.18574
2021-07-01 19:00:00,1.18558,1.1859899999999999,1.18472,1.18491,1.18475,1.18505
2021-07-01 20:00:00,1.18491,1.18548,1.1846700000000001,1.18471,1.18457,1.18487
2021-07-01 21:00:00,1.18471,1.18493,1.18413,1.18415,1.18402,1.18432
2021-07-01 22:00:00,1.18415,1.18484,1.1841,1.18468,1.18454,1.18484
2021-07-01 23:00:00,1.1846700000000001,1.18508,1.18457,1.18498,1.18494,1.18524
2021-07-02 00:00:00,1.18505,1.18522,1.18494,1.18497,1.18483,1.18513
2021-07-02 01:00:00,1.18497,1.18509,1.18425,1.18465,1.1844999999999999,1.1848
2021-07-02 02:00:00,1.18463,1.18468,1.18431,1.18458,1.18445,1.18475
2021-07-02 03:00:00,1.18457,1.1847699999999999,1.1841,1.1843,1.1841599999999999,1.18446
2021-07-02 04:00:00,1.18429,1.18466,1.1841599999999999,1.18437,1.18424,1.18454
2021-07-02 05:00:00,1.18438,1.18459,1.18405,1.18417,1.18402,1.18432
2021-07-02 06:00:00,1.18417,1.18437,1.1841,1.18428,1.18414,1.18444
2021-07-02 07:00:00,1.18427,1.18463,1.18425,1.18447,1.18434,1.18464
2021-07-02 08:00:00,1.18447,1.18478,1.18404,1.18418,1.18404,1.18434
2021-07-02 09:00:00,1.18415,1.18431,1.1835499999999999,1.1839,1.18374,1.18404
2021-07-02 10:00:00,1.1839,1.18393,1.1822300000000001,1.18245,1.1823299999999999,1.18263
2021-07-02 11:00:00,1.18246,1.18335,1.1824,1.18278,1.18264,1.1829399999999999
2021-07-02 12:00:00,1.18277,1.1831,1.18222,1.18228,1.18213,1.18243
