time,open,high,low,close,bid,ask
2017-01-02,1.2326,1.23539,1.22627,1.22736,1.2326,1.2346
2017-01-03,1.22672,1.23064,1.21988,1.22352,1.22736,1.22809
2017-01-04,1.22295,1.2352400000000001,1.22204,1.23212,1.22361,1.22388
2017-01-05,1.2318,1.24318,1.22695,1.2414,1.23174,1.2327
2017-01-06,1.24084,1.24301,1.22606,1.22799,1.24146,1.24177
2017-01-09,1.22484,1.22702,1.21237,1.2157,1.22821,1.22887
2017-01-10,1.2157,1.21898,1.21067,1.21756,1.21606,1.21673
2017-01-11,1.21729,1.22715,1.20374,1.22116,1.21725,1.2178499999999999
2017-01-12,1.22022,1.2316,1.21517,1.21597,1.22022,1.22171
2017-01-13,1.21536,1.22324,1.21203,1.21713,1.21536,1.21711
2017-01-16,1.19905,1.2085,1.19864,1.20416,1.20152,1.20256
2017-01-17,1.20415,1.24151,1.20164,1.24125,1.20415,1.20564
2017-01-18,1.24086,1.24128,1.22534,1.22574,1.24122,1.24165
2017-01-19,1.22573,1.23431,1.22491,1.23403,1.22605,1.2263600000000001
2017-01-20,1.2338,1.23801,1.22601,1.23701,1.23404,1.23424
2017-01-23,1.2371699999999999,1.25373,1.23684,1.25331,1.23714,1.23809
2017-01-24,1.25331,1.25444,1.24179,1.2518799999999999,1.25331,1.25376
2017-01-25,1.2518799999999999,1.26382,1.24906,1.26291,1.25209,1.2524899999999999
2017-01-26,1.2633,1.26731,1.2556,1.25889,1.26305,1.26371
2017-01-27,1.25902,1.2605,1.2516,1.25448,1.25921,1.26121
2017-01-30,1.2576800000000001,1.26,1.24653,1.24838,1.2545899999999999,1.25508
2017-01-31,1.24781,1.2596,1.24118,1.25753,1.24824,1.24861
2017-02-01,1.25778,1.2679,1.2542200000000001,1.26543,1.25751,1.25871
2017-02-02,1.26543,1.27057,1.25176,1.25243,1.26543,1.26633
2017-02-03,1.25206,1.25376,1.24586,1.24774,1.25209,1.25331
2017-02-06,1.24838,1.24982,1.24269,1.24625,1.24784,1.24983
2017-02-07,1.24673,1.2546,1.2346300000000001,1.2506,1.24621,1.24749
2017-02-08,1.2505899999999999,1.2549000000000001,1.24743,1.25392,1.25042,1.25137
2017-02-09,1.25392,1.25817,1.2490700000000001,1.24936,1.25362,1.25436
2017-02-10,1.24928,1.25206,1.24393,1.24773,1.24928,1.25007
2017-02-13,1.24655,1.25391,1.24596,1.25234,1.24596,1.24986
2017-02-14,1.2521,1.25477,1.24431,1.24655,1.25213,1.25306
2017-02-15,1.2465,1.24803,1.23825,1.24573,1.2466,1.24723
2017-02-16,1.24573,1.25232,1.24532,1.24876,1.24596,1.24618
2017-02-17,1.2481200000000001,1.25105,1.23874,1.24017,1.2481200000000001,1.24951
2017-02-20,1.24014,1.2482199999999999,1.24014,1.2456800000000001,1.2406,1.2411699999999999
2017-02-21,1.24567,1.24803,1.24009,1.2471700000000001,1.2456800000000001,1.24684
2017-02-22,1.24699,1.25076,1.24169,1.2449,1.24706,1.24768
2017-02-23,1.24421,1.2561200000000001,1.2427,1.25539,1.24421,1.24589
2017-02-24,1.25512,1.25692,1.24466,1.24493,1.25502,1.25561
2017-02-27,1.24672,1.24784,1.23834,1.24419,1.2463899999999999,1.24728
2017-02-28,1.24408,1.24703,1.23742,1.23805,1.2443,1.24444
2017-03-01,1.23745,1.24041,1.22793,1.22928,1.23756,1.23825
2017-03-02,1.2286,1.23071,1.22421,1.2269700000000001,1.22909,1.2295099999999999
2017-03-03,1.22654,1.23001,1.22137,1.22857,1.22584,1.22756
2017-03-06,1.22787,1.23001,1.22237,1.22343,1.22869,1.22901
2017-03-07,1.22343,1.22523,1.2168700000000001,1.21975,1.22338,1.22388
2017-03-08,1.21962,1.22134,1.21386,1.21649,1.2200199999999999,1.22041
2017-03-09,1.21645,1.2195,1.21333,1.21637,1.21645,1.21692
2017-03-10,1.2164,1.21881,1.21345,1.21527,1.21637,1.21672
2017-03-13,1.2169,1.22505,1.21559,1.22173,1.2169,1.21719
2017-03-14,1.22179,1.22207,1.21087,1.21537,1.22173,1.22212
2017-03-15,1.2154,1.23087,1.21465,1.22858,1.21537,1.21595
2017-03-16,1.22862,1.23764,1.22407,1.23584,1.22858,1.22901
2017-03-17,1.23581,1.24044,1.23235,1.23893,1.23584,1.2362
2017-03-20,1.23882,1.24353,1.23345,1.23569,1.23882,1.23945
2017-03-21,1.23567,1.2494,1.234,1.24696,1.2357,1.23608
2017-03-22,1.2474,1.2505600000000001,1.24224,1.24774,1.24696,1.24762
2017-03-23,1.24775,1.2530700000000001,1.24625,1.25162,1.24774,1.24811
2017-03-24,1.25162,1.25198,1.2459500000000001,1.2459500000000001,1.25162,1.25186
2017-03-27,1.24895,1.26148,1.24867,1.2556,1.24923,1.24962
2017-03-28,1.2552699999999999,1.2596,1.24406,1.2454399999999999,1.2556,1.25607
2017-03-29,1.24425,1.2476,1.23761,1.2432,1.24416,1.24521
2017-03-30,1.24297,1.2524,1.24023,1.24673,1.24297,1.24374
2017-03-31,1.24667,1.25574,1.24328,1.25342,1.24667,1.24695
2017-04-03,1.2542,1.2555399999999999,1.24651,1.24837,1.25444,1.25514
2017-04-04,1.24796,1.2495,1.24184,1.24381,1.24765,1.24874
2017-04-05,1.24368,1.24978,1.24224,1.24815,1.24341,1.24463
2017-04-06,1.24808,1.25053,1.24496,1.24678,1.24808,1.24866
2017-04-07,1.24677,1.24772,1.23581,1.23597,1.24678,1.24709
2017-04-20,1.27819,1.28465,1.2772000000000001,1.28084,1.27819,1.27844
2017-04-21,1.28084,1.28341,1.27556,1.28037,1.28085,1.28108
2017-04-24,1.2827,1.28332,1.2772000000000001,1.2788599999999999,1.2827,1.28308
2017-04-25,1.27902,1.2845900000000001,1.2775,1.28336,1.27902,1.27916
2017-04-26,1.28332,1.28632,1.28044,1.28472,1.28333,1.28359
2017-04-27,1.28452,1.2917100000000001,1.28383,1.29035,1.28454,1.28512
2017-04-28,1.2901799999999999,1.29647,1.28881,1.29446,1.29013,1.29056
2017-05-01,1.29338,1.29431,1.2882500000000001,1.28857,1.29338,1.2938399999999999
2017-05-02,1.2883200000000001,1.29401,1.28643,1.2939,1.28834,1.28868
2017-05-03,1.29367,1.2947600000000001,1.2866,1.28668,1.29385,1.29395
2017-05-04,1.28658,1.29325,1.28308,1.29215,1.28664,1.2867899999999999
2017-05-05,1.2922,1.2984200000000001,1.29001,1.29779,1.29216,1.29249
2017-05-08,1.29817,1.2989600000000001,1.293,1.29405,1.29818,1.29861
2017-05-09,1.29365,1.2961,1.29026,1.29346,1.29369,1.29457
2017-05-10,1.2928899999999999,1.2988,1.29261,1.29382,1.2928899999999999,1.2938100000000001
2017-05-11,1.29351,1.29486,1.28492,1.2888,1.2936,1.2939
2017-05-12,1.2882799999999999,1.28999,1.28446,1.28848,1.28843,1.28863
2017-05-15,1.28814,1.29407,1.28804,1.2894999999999999,1.28814,1.28838
2017-05-16,1.28913,1.29575,1.28654,1.29187,1.28911,1.28994
2017-05-17,1.29119,1.29907,1.29059,1.29709,1.2911299999999999,1.29202
2017-05-18,1.29648,1.3047900000000001,1.28883,1.2941799999999999,1.29668,1.29736
2017-05-19,1.2933,1.30401,1.2915,1.3035700000000001,1.29331,1.29434
2017-05-22,1.29886,1.3043,1.29654,1.2999,1.29886,1.3002799999999999
2017-05-23,1.30019,1.30337,1.29528,1.29618,1.29996,1.30016
2017-05-24,1.29585,1.2999100000000001,1.29269,1.29751,1.29596,1.29642
2017-05-25,1.29687,1.3014999999999999,1.29317,1.29424,1.29687,1.29712
2017-05-26,1.29397,1.29471,1.27753,1.28036,1.29412,1.29444
2017-05-29,1.2800500000000001,1.28503,1.27931,1.28394,1.2801,1.28109
2017-05-30,1.2836400000000001,1.28882,1.2793999999999999,1.28577,1.28365,1.28454
2017-05-31,1.28582,1.29213,1.27692,1.2891,1.28582,1.28598
2017-06-01,1.28902,1.29158,1.28298,1.28799,1.28902,1.2892299999999999
2017-06-02,1.28791,1.29037,1.28457,1.28895,1.28791,1.28836
2017-06-05,1.2857,1.2941099999999999,1.28548,1.29035,1.2857,1.28662
2017-06-06,1.2901799999999999,1.29502,1.2872,1.29084,1.2901799999999999,1.29041
2017-06-07,1.2906,1.297,1.28874,1.29608,1.29066,1.29168
2017-06-08,1.29555,1.2977699999999999,1.2908,1.29516,1.29581,1.2962799999999999
2017-06-09,1.29508,1.2956400000000001,1.26348,1.27429,1.29521,1.29641
2017-06-12,1.27141,1.27694,1.26386,1.26611,1.2711000000000001,1.27216
2017-06-13,1.2657,1.27567,1.26421,1.27519,1.26586,1.26604
2017-06-14,1.27528,1.2818,1.27233,1.27525,1.27521,1.27569
2017-06-15,1.27495,1.27958,1.2690299999999999,1.27552,1.27503,1.27546
2017-06-16,1.27526,1.2806,1.27504,1.27749,1.27507,1.27627
2017-06-19,1.276,1.28145,1.27231,1.2737,1.27595,1.2769
2017-06-20,1.2736100000000001,1.27582,1.26028,1.26263,1.27344,1.27387
2017-06-21,1.26296,1.27101,1.2589000000000001,1.2671700000000001,1.26285,1.26294
2017-06-22,1.26679,1.26916,1.2653699999999999,1.26838,1.26698,1.26715
2017-06-23,1.26824,1.27446,1.26752,1.27188,1.26804,1.2683200000000001
2017-06-26,1.2733400000000001,1.2759800000000001,1.27064,1.27219,1.2733400000000001,1.2742
2017-06-27,1.27199,1.2861099999999999,1.27161,1.28126,1.27199,1.27243
2017-06-28,1.28115,1.2972000000000001,1.27939,1.29249,1.28102,1.28211
2017-06-29,1.29258,1.30156,1.29226,1.30045,1.29233,1.29301
2017-06-30,1.30049,1.30301,1.29449,1.30275,1.30047,1.30093
2017-07-03,1.2999,1.3024499999999999,1.29318,1.294,1.29993,1.30104
2017-07-04,1.29346,1.2959,1.29123,1.29196,1.29328,1.29446
2017-07-05,1.29162,1.2947899999999999,1.28935,1.29327,1.29165,1.29397
2017-07-06,1.29332,1.29836,1.2919399999999999,1.2971599999999999,1.29335,1.2934999999999999
2017-07-07,1.29681,1.2974700000000001,1.28668,1.28858,1.29676,1.29727
2017-07-10,1.28758,1.2908,1.28542,1.28816,1.2876,1.28895
2017-07-11,1.28803,1.29274,1.2831000000000001,1.28474,1.28806,1.2882
2017-07-12,1.2842,1.29075,1.28117,1.28851,1.28414,1.28518
2017-07-13,1.28824,1.2955,1.2868,1.29383,1.2882,1.2886600000000001
2017-07-14,1.29376,1.31136,1.29348,1.3103099999999999,1.2935400000000001,1.29423
2017-07-17,1.3093,1.31128,1.30468,1.30533,1.3093,1.31082
2017-07-18,1.30505,1.31258,1.3005,1.30403,1.30484,1.30617
