time,open,high,low,close,bid,ask
2017-01-02 00:00:00,116.78,116.934,116.727,116.779,116.78,117.08
2017-01-02 01:00:00,116.895,116.895,116.665,116.747,116.779,117.079
2017-01-02 02:00:00,116.74,116.79,116.701,116.742,116.747,116.842
2017-01-02 03:00:00,116.716,116.786,116.634,116.749,116.742,116.795
2017-01-02 04:00:00,116.75,116.962,116.682,116.804,116.761,116.804
2017-01-02 05:00:00,116.805,116.815,116.745,116.773,116.804,116.889
2017-01-02 06:00:00,116.79,116.844,116.781,116.817,116.773,116.851
2017-01-02 07:00:00,116.821,116.876,116.817,116.847,116.814,116.896
2017-01-02 08:00:00,116.847,116.902,116.811,116.844,116.847,116.888
2017-01-02 09:00:00,116.851,117.148,116.733,117.121,116.846,116.924
2017-01-02 10:00:00,117.121,117.451,117.088,117.377,117.121,117.157
2017-01-02 11:00:00,117.377,117.431,117.28,117.407,117.377,117.401
2017-01-02 12:00:00,117.407,117.424,117.247,117.338,117.407,117.44
2017-01-02 13:00:00,117.338,117.401,117.21,117.387,117.338,117.375
2017-01-02 14:00:00,117.379,117.48,117.337,117.48,117.387,117.411
2017-01-02 15:00:00,117.47,117.495,117.234,117.323,117.48,117.501
2017-01-02 16:00:00,117.322,117.389,117.299,117.356,117.323,117.347
2017-01-02 17:00:00,117.356,117.418,117.26,117.36,117.356,117.408
2017-01-02 18:00:00,117.361,117.388,117.1,117.372,117.36,117.391
2017-01-02 19:00:00,117.352,117.399,117.172,117.345,117.372,117.425
2017-01-02 20:00:00,117.386,117.468,117.181,117.455,117.345,117.403
2017-01-02 21:00:00,117.455,117.644,117.389,117.584,117.455,117.503
2017-01-02 22:00:00,117.586,117.633,117.428,117.562,117.584,117.625
2017-01-02 23:00:00,117.452,117.651,117.45,117.478,117.562,117.633
2017-01-03 00:00:00,117.461,117.535,117.25,117.299,117.508,117.545
2017-01-03 01:00:00,117.307,117.526,117.21,117.45,117.299,117.328
2017-01-03 02:00:00,117.453,117.518,117.336,117.351,117.45,117.47
2017-01-03 03:00:00,117.351,117.42,117.278,117.384,117.351,117.368
2017-01-03 04:00:00,117.385,117.437,117.32,117.379,117.384,117.396
2017-01-03 05:00:00,117.379,117.404,117.352,117.372,117.379,117.394
2017-01-03 06:00:00,117.371,117.388,117.31,117.319,117.372,117.385
2017-01-03 07:00:00,117.319,117.367,117.284,117.336,117.319,117.333
2017-01-03 08:00:00,117.336,117.5,117.311,117.485,117.336,117.351
2017-01-03 09:00:00,117.485,117.96,117.482,117.832,117.485,117.499
2017-01-03 10:00:00,117.834,118.069,117.797,118.054,117.832,117.846
2017-01-03 11:00:00,118.054,118.196,117.984,118.147,118.054,118.068
2017-01-03 12:00:00,118.148,118.285,118.059,118.257,118.147,118.161
2017-01-03 13:00:00,118.261,118.344,118.196,118.197,118.257,118.271
2017-01-03 14:00:00,118.197,118.311,118.138,118.157,118.197,118.209
2017-01-03 15:00:00,118.156,118.274,118.144,118.18,118.157,118.173
2017-01-03 16:00:00,118.18,118.261,118.062,118.233,118.18,118.192
2017-01-03 17:00:00,118.239,118.602,117.967,118.028,118.233,118.26
2017-01-03 18:00:00,118.025,118.081,117.347,117.685,118.028,118.041
2017-01-03 19:00:00,117.687,117.712,117.395,117.43,117.685,117.699
2017-01-03 20:00:00,117.431,117.598,117.217,117.585,117.43,117.442
2017-01-03 21:00:00,117.585,117.69,117.574,117.666,117.585,117.599
2017-01-03 22:00:00,117.669,117.735,117.511,117.727,117.666,117.68
2017-01-03 23:00:00,117.729,117.77,117.636,117.731,117.727,117.741
2017-01-04 00:00:00,117.72,117.766,117.616,117.69,117.726,117.786
2017-01-04 01:00:00,117.689,117.694,117.534,117.627,117.69,117.71
2017-01-04 02:00:00,117.632,117.952,117.626,117.941,117.627,117.643
2017-01-04 03:00:00,117.94,118.182,117.866,118.136,117.941,117.955
2017-01-04 04:00:00,118.139,118.144,117.933,117.94,118.136,118.151
2017-01-04 05:00:00,117.94,118.047,117.859,117.931,117.94,117.955
2017-01-04 06:00:00,117.929,118.008,117.887,118.001,117.931,117.944
2017-01-04 07:00:00,118.001,118.157,118.0,118.074,118.001,118.012
2017-01-04 08:00:00,118.075,118.178,117.933,118.05,118.074,118.085
2017-01-04 09:00:00,118.049,118.107,117.906,117.995,118.05,118.064
2017-01-04 10:00:00,117.998,117.998,117.675,117.759,117.995,118.009
2017-01-04 11:00:00,117.758,117.774,117.516,117.683,117.759,117.775
2017-01-04 12:00:00,117.683,117.77,117.557,117.595,117.683,117.697
2017-01-04 13:00:00,117.597,117.6,117.355,117.57,117.595,117.609
2017-01-04 14:00:00,117.57,117.704,117.479,117.51,117.57,117.583
2017-01-04 15:00:00,117.507,117.636,117.393,117.511,117.51,117.522
2017-01-04 16:00:00,117.51,117.545,117.096,117.171,117.511,117.523
2017-01-04 17:00:00,117.172,117.358,117.047,117.186,117.171,117.185
2017-01-04 18:00:00,117.182,117.451,117.174,117.378,117.186,117.196
2017-01-04 19:00:00,117.378,117.401,117.226,117.378,117.378,117.39
2017-01-04 20:00:00,117.379,117.454,117.329,117.398,117.378,117.391
2017-01-04 21:00:00,117.398,117.749,117.094,117.593,117.398,117.418
